"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2022-02-16",Riau,5,21,18,-1,0,4
"2022-02-17",Riau,18,36,23,1,2,3
"2022-02-18",Riau,13,31,31,1,3,3
"2022-02-19",Riau,13,29,29,2,5,5
"2022-02-20",Riau,14,28,28,-6,9,6
"2022-02-21",Riau,12,31,24,-6,-1,4
"2022-02-22",Riau,12,30,33,-1,-1,4
"2022-02-23",Riau,9,29,44,-1,0,6
"2022-02-24",Riau,15,34,49,2,3,6
"2022-02-25",Riau,14,37,53,6,3,7
"2022-02-26",Riau,11,30,40,6,8,7
"2022-02-27",Riau,13,27,42,-11,10,8
"2022-02-28",Riau,17,35,56,2,-45,13
"2022-03-01",Riau,15,38,48,2,2,7
"2022-03-02",Riau,14,39,61,-4,2,6
"2022-03-03",Riau,22,42,80,5,-41,14
"2022-03-04",Riau,14,35,81,-2,9,11
"2022-03-05",Riau,13,34,63,2,14,11
"2022-03-06",Riau,13,29,59,-1,21,13
"2022-03-07",Riau,14,33,74,-1,10,11
"2022-03-08",Riau,22,44,102,11,14,11
"2022-03-09",Riau,19,43,119,8,16,13
"2022-03-10",Riau,25,46,128,11,19,14
"2022-03-11",Riau,22,43,131,13,22,16
"2022-03-12",Riau,20,41,114,12,28,15
"2022-03-13",Riau,23,41,109,4,38,16
"2022-03-14",Riau,21,41,119,5,22,16
"2022-03-15",Riau,23,43,125,14,21,16
"2022-03-16",Riau,23,46,139,13,20,15
"2022-03-17",Riau,21,39,123,19,21,16
"2022-03-18",Riau,22,43,129,24,22,16
"2022-03-19",Riau,21,42,116,28,28,14
"2022-03-20",Riau,20,37,109,21,37,15
"2022-03-21",Riau,24,44,124,18,20,15
"2022-03-22",Riau,22,41,130,25,21,15
"2022-03-23",Riau,25,46,143,25,20,15
"2022-03-24",Riau,28,46,134,29,22,15
"2022-03-25",Riau,26,48,134,33,23,15
"2022-03-26",Riau,25,44,120,40,29,13
"2022-03-27",Riau,28,46,118,36,39,13
"2022-03-28",Riau,28,47,132,30,23,14
"2022-03-29",Riau,31,50,141,41,22,14
"2022-03-30",Riau,31,52,152,39,20,13
"2022-03-31",Riau,39,60,151,44,17,12
"2022-04-01",Riau,36,65,165,45,5,14
"2022-04-02",Riau,18,50,128,28,9,17
"2022-04-03",Riau,-5,25,75,-5,19,22
"2022-04-04",Riau,7,37,110,8,6,19
"2022-04-05",Riau,9,36,117,13,9,19
"2022-04-06",Riau,7,34,124,10,16,19
"2022-04-07",Riau,15,38,116,12,18,18
"2022-04-08",Riau,11,33,115,8,20,18
"2022-04-09",Riau,10,31,87,13,25,19
"2022-04-10",Riau,11,28,80,6,39,19
"2022-04-11",Riau,7,27,108,2,19,19
"2022-04-12",Riau,18,41,125,14,20,17
"2022-04-13",Riau,15,37,126,13,19,18
"2022-04-14",Riau,24,46,128,22,20,16
"2022-04-15",Riau,19,37,121,21,-30,24
"2022-04-16",Riau,17,37,99,20,25,17
"2022-04-17",Riau,19,34,85,14,39,18
"2022-04-18",Riau,18,38,107,13,17,18
"2022-04-19",Riau,21,42,123,22,19,17
"2022-04-20",Riau,28,53,138,26,18,17
"2022-04-21",Riau,32,54,130,30,19,17
"2022-04-22",Riau,31,53,131,31,21,16
"2022-04-23",Riau,27,47,101,43,26,16
"2022-04-24",Riau,35,52,98,32,43,16
"2022-04-25",Riau,32,53,125,33,2,18
"2022-04-26",Riau,43,70,143,54,4,16
"2022-04-27",Riau,39,69,152,53,1,16
"2022-04-28",Riau,50,82,153,78,-1,15
"2022-04-29",Riau,42,76,160,87,-20,17
"2022-04-30",Riau,34,69,132,83,-7,14
"2022-05-01",Riau,29,70,141,34,7,14
"2022-05-02",Riau,12,36,241,23,-63,14
"2022-05-03",Riau,27,55,297,63,-65,11
"2022-05-04",Riau,29,59,315,70,-58,11
"2022-05-05",Riau,33,57,264,66,-51,12
"2022-05-06",Riau,25,48,225,66,-44,15
"2022-05-07",Riau,21,45,179,76,-19,11
"2022-05-08",Riau,31,53,157,72,19,9
"2022-05-09",Riau,36,58,148,54,6,13
"2022-05-10",Riau,29,50,145,65,9,14
"2022-05-11",Riau,32,57,156,58,10,14
"2022-05-12",Riau,37,59,155,53,15,14
"2022-05-13",Riau,30,53,149,47,16,15
"2022-05-14",Riau,26,48,129,58,22,13
"2022-05-15",Riau,26,43,124,46,31,14
"2022-05-16",Riau,27,44,138,59,-39,22
"2022-05-17",Riau,32,55,147,51,19,13
"2022-05-18",Riau,28,52,153,41,17,15
"2022-05-19",Riau,29,49,137,38,17,16
"2022-05-20",Riau,27,48,140,38,20,15
"2022-05-21",Riau,22,40,124,39,26,14
"2022-05-22",Riau,23,41,118,30,39,14
"2022-05-23",Riau,26,45,133,28,19,14
"2022-05-24",Riau,26,47,141,32,19,14
"2022-05-25",Riau,25,47,138,33,16,14
"2022-05-26",Riau,34,53,157,41,-31,21
"2022-05-27",Riau,25,45,139,25,21,15
"2022-05-28",Riau,19,38,115,29,27,15
"2022-05-29",Riau,26,43,117,31,42,15
"2022-05-30",Riau,27,47,135,27,22,14
"2022-05-31",Riau,32,53,146,35,22,12
"2022-06-01",Riau,33,57,166,32,-30,21
"2022-06-02",Riau,30,51,133,24,22,15
"2022-06-03",Riau,26,46,138,25,23,15
"2022-06-04",Riau,25,45,126,31,28,14
"2022-06-05",Riau,19,37,105,20,39,17
"2022-06-06",Riau,30,50,131,25,21,14
"2022-06-07",Riau,30,52,139,31,21,15
"2022-06-08",Riau,25,44,141,27,18,17
"2022-06-09",Riau,31,50,140,30,22,15
"2022-06-10",Riau,28,47,142,34,24,15
"2022-06-11",Riau,23,40,120,35,28,15
"2022-06-12",Riau,25,42,117,26,40,16
"2022-06-13",Riau,28,47,135,29,21,15
"2022-06-14",Riau,29,48,145,37,21,15
"2022-06-15",Riau,27,46,151,36,19,16
"2022-06-16",Riau,28,45,141,31,20,16
"2022-06-17",Riau,26,47,144,37,22,16
"2022-06-18",Riau,23,41,124,37,29,15
"2022-06-19",Riau,21,36,115,28,41,16
"2022-06-20",Riau,27,47,133,29,17,15
"2022-06-21",Riau,25,44,137,39,17,16
"2022-06-22",Riau,26,46,150,39,16,15
"2022-06-23",Riau,26,43,133,35,16,16
"2022-06-24",Riau,29,48,147,45,19,15
"2022-06-25",Riau,24,44,130,44,26,14
"2022-06-26",Riau,27,42,134,40,40,15
"2022-06-27",Riau,28,48,143,36,8,16
"2022-06-28",Riau,23,42,140,42,7,16
"2022-06-29",Riau,27,48,158,44,7,16
"2022-06-30",Riau,33,53,150,46,8,16
"2022-07-01",Riau,31,53,154,47,9,15
"2022-07-02",Riau,28,50,141,52,21,14
"2022-07-03",Riau,30,49,135,42,40,14
"2022-07-04",Riau,32,54,152,45,7,14
"2022-07-05",Riau,32,55,155,55,6,15
"2022-07-06",Riau,30,51,161,50,5,15
"2022-07-07",Riau,37,59,158,52,8,14
"2022-07-08",Riau,33,59,162,57,9,15
"2022-07-09",Riau,27,58,150,34,-3,18
"2022-07-10",Riau,8,27,150,7,12,16
"2022-07-11",Riau,28,53,165,37,4,14
"2022-07-12",Riau,29,55,164,53,9,14
"2022-07-13",Riau,25,52,171,40,13,15
"2022-07-14",Riau,28,50,156,35,15,15
"2022-07-15",Riau,25,45,162,37,19,15
"2022-07-16",Riau,23,45,145,40,28,14
"2022-07-17",Riau,26,47,133,33,40,15
"2022-07-18",Riau,24,47,146,25,20,14
"2022-07-19",Riau,26,48,163,36,22,17
"2022-07-20",Riau,23,47,160,34,19,15
"2022-07-21",Riau,25,46,155,31,23,15
"2022-07-22",Riau,19,39,147,32,25,15
"2022-07-23",Riau,22,41,140,41,31,15
"2022-07-24",Riau,14,29,112,28,36,18
"2022-07-25",Riau,16,36,114,23,20,17
"2022-07-26",Riau,29,52,151,36,23,14
"2022-07-27",Riau,25,47,158,31,23,15
"2022-07-28",Riau,30,51,151,34,25,15
"2022-01-01",Riau Islands,-5,10,12,-56,-62,3
"2022-01-02",Riau Islands,-14,-2,-36,-49,-23,5
"2022-01-03",Riau Islands,3,22,-6,-40,-11,-3
"2022-01-04",Riau Islands,-2,14,-5,-44,-10,-3
"2022-01-05",Riau Islands,-3,16,-6,-42,-8,-3
"2022-01-06",Riau Islands,-2,14,-3,-41,-5,-3
"2022-01-07",Riau Islands,-3,11,-5,-45,-4,-2
"2022-01-08",Riau Islands,-3,16,-4,-45,-7,-2
"2022-01-09",Riau Islands,-1,12,0,-47,-8,-2
"2022-01-10",Riau Islands,-2,17,-11,-44,-7,-4
"2022-01-11",Riau Islands,-3,13,-5,-47,-6,-4
"2022-01-12",Riau Islands,-6,12,-5,-44,-6,-2
"2022-01-13",Riau Islands,-6,10,-7,-41,-4,-2
"2022-01-14",Riau Islands,-6,8,-6,-45,-3,-2
"2022-01-15",Riau Islands,-5,12,-5,-45,-5,-1
"2022-01-16",Riau Islands,-4,9,2,-48,-6,1
"2022-01-17",Riau Islands,-7,9,-7,-44,-5,-1
"2022-01-18",Riau Islands,-6,9,1,-47,-6,-1
"2022-01-19",Riau Islands,-6,10,-7,-45,-4,0
"2022-01-20",Riau Islands,-3,12,-6,-43,-2,0
"2022-01-21",Riau Islands,-4,7,-7,-45,-1,0
"2022-01-22",Riau Islands,-6,9,-5,-48,-4,1
"2022-01-23",Riau Islands,-4,5,4,-47,-4,2
"2022-01-24",Riau Islands,-5,9,-6,-43,-4,0
"2022-01-25",Riau Islands,-2,11,0,-43,-5,-1
"2022-01-26",Riau Islands,-3,12,-3,-47,-4,0
"2022-01-27",Riau Islands,-2,11,-8,-43,-1,0
"2022-01-28",Riau Islands,0,14,-5,-42,0,0
"2022-01-29",Riau Islands,-1,17,-3,-42,-4,0
"2022-01-30",Riau Islands,-2,11,-2,-46,-4,1
"2022-01-31",Riau Islands,5,21,10,-43,-15,-1
"2022-02-01",Riau Islands,10,17,81,-43,-66,8
"2022-02-02",Riau Islands,-1,15,9,-41,-17,1
"2022-02-03",Riau Islands,-3,13,2,-38,-13,1
"2022-02-04",Riau Islands,-1,12,-1,-42,-7,-1
"2022-02-05",Riau Islands,-4,14,-9,-44,-8,1
"2022-02-06",Riau Islands,-16,-6,-29,-49,-12,6
"2022-02-07",Riau Islands,-1,18,-16,-43,-6,1
"2022-02-08",Riau Islands,0,15,-4,-49,-6,0
"2022-02-09",Riau Islands,-8,6,-15,-46,-6,2
"2022-02-10",Riau Islands,-9,6,-24,-47,-7,5
"2022-02-11",Riau Islands,-6,7,-17,-50,-3,2
"2022-02-12",Riau Islands,-2,14,-8,-51,-5,2
"2022-02-13",Riau Islands,-4,7,-6,-53,-6,3
"2022-02-14",Riau Islands,-2,15,-6,-49,-7,2
"2022-02-15",Riau Islands,-6,10,-3,-51,-9,2
"2022-02-16",Riau Islands,-10,7,-11,-53,-10,5
"2022-02-17",Riau Islands,-8,11,-7,-50,-8,3
"2022-02-18",Riau Islands,-9,8,-6,-54,-7,4
"2022-02-19",Riau Islands,-13,8,-10,-55,-8,5
"2022-02-20",Riau Islands,-16,0,-14,-58,-8,6
"2022-02-21",Riau Islands,-10,10,-6,-52,-11,4
"2022-02-22",Riau Islands,-11,6,1,-56,-12,4
"2022-02-23",Riau Islands,-13,6,0,-53,-11,6
"2022-02-24",Riau Islands,-16,1,-7,-53,-11,7
"2022-02-25",Riau Islands,-8,10,0,-50,-7,6
"2022-02-26",Riau Islands,-11,10,-7,-49,-8,6
"2022-02-27",Riau Islands,-10,3,0,-56,-8,5
"2022-02-28",Riau Islands,3,16,40,-46,-58,13
"2022-03-01",Riau Islands,-7,12,6,-53,-9,5
"2022-03-02",Riau Islands,-7,12,10,-53,-9,4
"2022-03-03",Riau Islands,-4,9,22,-48,-53,15
"2022-03-04",Riau Islands,-6,13,13,-55,-4,8
"2022-03-05",Riau Islands,-10,11,-1,-53,-4,8
"2022-03-06",Riau Islands,-8,5,1,-54,-4,8
"2022-03-07",Riau Islands,-6,12,16,-49,-3,7
"2022-03-08",Riau Islands,-5,11,32,-51,-3,7
"2022-03-09",Riau Islands,-8,10,32,-48,-1,9
"2022-03-10",Riau Islands,-8,7,29,-50,1,11
"2022-03-11",Riau Islands,-7,8,35,-47,4,11
"2022-03-12",Riau Islands,-8,13,23,-48,2,10
"2022-03-13",Riau Islands,-5,6,23,-52,2,11
"2022-03-14",Riau Islands,-7,9,34,-47,3,11
"2022-03-15",Riau Islands,-11,2,36,-49,1,12
"2022-03-16",Riau Islands,-6,12,44,-44,3,10
"2022-03-17",Riau Islands,-8,7,37,-45,4,10
"2022-03-18",Riau Islands,-7,7,39,-47,5,11
"2022-03-19",Riau Islands,-8,11,30,-47,4,10
"2022-03-20",Riau Islands,-9,3,30,-49,0,11
"2022-03-21",Riau Islands,-7,9,44,-46,4,10
"2022-03-22",Riau Islands,-9,5,51,-45,3,10
"2022-03-23",Riau Islands,-9,7,50,-43,4,10
"2022-03-24",Riau Islands,-8,8,45,-39,5,9
"2022-03-25",Riau Islands,-6,9,50,-42,6,9
"2022-03-26",Riau Islands,-7,12,37,-41,3,9
"2022-03-27",Riau Islands,-5,6,40,-42,1,9
"2022-03-28",Riau Islands,-7,10,41,-38,4,10
"2022-03-29",Riau Islands,-5,9,49,-41,3,9
"2022-03-30",Riau Islands,-2,14,55,-38,3,9
"2022-03-31",Riau Islands,0,17,53,-37,4,8
"2022-04-01",Riau Islands,7,25,55,-36,-1,9
"2022-04-02",Riau Islands,-8,20,16,-46,-6,12
"2022-04-03",Riau Islands,-25,-2,-10,-55,-11,17
"2022-04-04",Riau Islands,-14,11,34,-47,-3,13
"2022-04-05",Riau Islands,-14,8,34,-50,0,12
"2022-04-06",Riau Islands,-14,8,31,-48,1,12
"2022-04-07",Riau Islands,-13,8,26,-50,0,13
"2022-04-08",Riau Islands,-9,11,32,-50,6,12
"2022-04-09",Riau Islands,-12,10,6,-54,2,13
"2022-04-10",Riau Islands,-9,8,5,-55,2,13
"2022-04-11",Riau Islands,-8,12,36,-47,4,11
"2022-04-12",Riau Islands,-8,11,42,-50,2,12
"2022-04-13",Riau Islands,-9,10,39,-47,2,12
"2022-04-14",Riau Islands,-4,13,41,-40,3,10
"2022-04-15",Riau Islands,3,13,45,-48,-53,22
"2022-04-16",Riau Islands,-10,10,13,-52,-1,14
"2022-04-17",Riau Islands,-10,2,5,-49,1,13
"2022-04-18",Riau Islands,-8,9,38,-47,1,12
"2022-04-19",Riau Islands,-7,11,41,-47,1,12
"2022-04-20",Riau Islands,-4,16,43,-43,2,12
"2022-04-21",Riau Islands,-3,14,36,-41,2,12
"2022-04-22",Riau Islands,2,19,40,-43,4,10
"2022-04-23",Riau Islands,0,20,17,-42,2,11
"2022-04-24",Riau Islands,5,16,12,-45,3,11
"2022-04-25",Riau Islands,4,21,42,-40,-5,11
"2022-04-26",Riau Islands,9,26,52,-38,-7,10
"2022-04-27",Riau Islands,7,24,47,-34,-8,11
"2022-04-28",Riau Islands,13,33,52,-26,-9,9
"2022-04-29",Riau Islands,14,35,50,-28,-22,12
"2022-04-30",Riau Islands,7,36,20,-24,-19,11
"2022-05-01",Riau Islands,9,38,33,-38,-19,10
"2022-05-02",Riau Islands,-2,-1,146,-39,-77,14
"2022-05-03",Riau Islands,13,15,168,-23,-76,14
"2022-05-04",Riau Islands,11,18,145,-21,-53,12
"2022-05-05",Riau Islands,15,21,116,-19,-42,11
"2022-05-06",Riau Islands,8,15,81,-20,-35,13
"2022-05-07",Riau Islands,-4,8,37,-22,-21,10
"2022-05-08",Riau Islands,1,7,42,-24,-8,8
"2022-05-09",Riau Islands,5,19,67,-25,-4,8
"2022-05-10",Riau Islands,3,16,57,-28,-5,8
"2022-05-11",Riau Islands,-2,13,48,-31,-4,9
"2022-05-12",Riau Islands,0,14,51,-28,-1,8
"2022-05-13",Riau Islands,-1,12,49,-33,1,9
"2022-05-14",Riau Islands,-4,11,35,-32,-2,9
"2022-05-15",Riau Islands,-2,4,41,-37,-2,8
"2022-05-16",Riau Islands,8,15,82,-21,-56,18
"2022-05-17",Riau Islands,0,14,57,-31,-1,8
"2022-05-18",Riau Islands,-3,13,53,-31,-1,9
"2022-05-19",Riau Islands,-7,8,45,-33,0,10
"2022-05-20",Riau Islands,-4,10,43,-33,3,10
"2022-05-21",Riau Islands,-8,7,30,-40,0,10
"2022-05-22",Riau Islands,-5,5,34,-41,0,10
"2022-05-23",Riau Islands,-4,10,46,-35,1,9
"2022-05-24",Riau Islands,-4,8,49,-38,0,9
"2022-05-25",Riau Islands,-1,10,60,-28,-1,8
"2022-05-26",Riau Islands,11,18,87,-25,-51,18
"2022-05-27",Riau Islands,-2,9,43,-35,3,10
"2022-05-28",Riau Islands,-3,10,32,-38,1,9
"2022-05-29",Riau Islands,-1,8,37,-35,3,9
"2022-05-30",Riau Islands,-1,12,47,-31,2,9
"2022-05-31",Riau Islands,3,15,61,-33,1,7
"2022-06-01",Riau Islands,10,24,90,-38,-52,19
"2022-06-02",Riau Islands,-7,7,31,-33,2,11
"2022-06-03",Riau Islands,0,11,50,-34,4,9
"2022-06-04",Riau Islands,-3,12,31,-36,0,10
"2022-06-05",Riau Islands,-4,6,20,-38,0,11
"2022-06-06",Riau Islands,3,19,45,-30,2,9
"2022-06-07",Riau Islands,2,15,50,-34,1,9
"2022-06-08",Riau Islands,-3,11,43,-32,1,10
"2022-06-09",Riau Islands,1,16,40,-28,2,10
"2022-06-10",Riau Islands,3,16,47,-29,4,10
"2022-06-11",Riau Islands,-2,14,27,-32,1,10
"2022-06-12",Riau Islands,-3,6,17,-35,0,11
"2022-06-13",Riau Islands,1,15,44,-30,2,10
"2022-06-14",Riau Islands,1,14,54,-31,1,9
"2022-06-15",Riau Islands,-1,14,51,-25,0,10
"2022-06-16",Riau Islands,-7,6,31,-25,0,11
"2022-06-17",Riau Islands,2,14,46,-22,2,10
"2022-06-18",Riau Islands,-4,12,27,-27,2,10
"2022-06-19",Riau Islands,-3,7,31,-27,1,10
"2022-06-20",Riau Islands,-6,9,32,-25,-7,13
"2022-06-21",Riau Islands,-5,7,43,-26,-6,11
"2022-06-22",Riau Islands,-2,12,48,-23,-5,11
"2022-06-23",Riau Islands,-6,6,33,-18,-5,11
"2022-06-24",Riau Islands,0,9,41,-20,-3,10
"2022-06-25",Riau Islands,-6,7,17,-25,-2,11
"2022-06-26",Riau Islands,-2,7,33,-24,1,9
"2022-06-27",Riau Islands,1,13,50,-17,-6,10
"2022-06-28",Riau Islands,0,10,50,-26,-8,11
"2022-06-29",Riau Islands,3,14,56,-19,-7,10
"2022-06-30",Riau Islands,1,11,41,-17,-7,11
"2022-07-01",Riau Islands,7,19,50,-17,-5,10
"2022-07-02",Riau Islands,3,19,36,-20,-4,9
"2022-07-03",Riau Islands,5,13,41,-20,0,8
"2022-07-04",Riau Islands,7,19,56,-14,-7,9
"2022-07-05",Riau Islands,1,11,45,-22,-8,11
"2022-07-06",Riau Islands,10,23,59,-16,-7,9
"2022-07-07",Riau Islands,10,23,51,-12,-5,9
"2022-07-08",Riau Islands,9,22,49,-11,-6,10
"2022-07-09",Riau Islands,6,29,38,-19,-29,13
"2022-07-10",Riau Islands,-4,5,42,-25,-22,10
"2022-07-11",Riau Islands,6,23,53,-8,-4,8
"2022-07-12",Riau Islands,3,17,52,-24,-1,8
"2022-07-13",Riau Islands,-1,14,49,-24,0,9
"2022-07-14",Riau Islands,-1,12,45,-22,2,9
"2022-07-15",Riau Islands,-1,9,45,-22,4,10
"2022-07-16",Riau Islands,-2,15,31,-24,1,10
"2022-07-17",Riau Islands,0,13,30,-25,2,10
"2022-07-18",Riau Islands,-1,14,45,-24,2,9
"2022-07-19",Riau Islands,0,12,60,-31,2,12
"2022-07-20",Riau Islands,-3,11,46,-28,1,10
"2022-07-21",Riau Islands,-3,11,42,-22,3,9
"2022-07-22",Riau Islands,-4,6,38,-23,6,10
"2022-07-23",Riau Islands,-4,11,30,-28,3,10
"2022-07-24",Riau Islands,-8,3,21,-32,0,12
"2022-07-25",Riau Islands,-4,11,36,-29,3,10
"2022-07-26",Riau Islands,-3,9,44,-32,1,11
"2022-07-27",Riau Islands,-1,12,50,-29,3,9
"2022-07-28",Riau Islands,1,14,44,-24,5,9
"2022-01-01",South East Sulawesi,10,44,39,-19,-38,3
"2022-01-02",South East Sulawesi,24,63,24,7,2,2
"2022-01-03",South East Sulawesi,32,64,17,-2,8,-1
"2022-01-04",South East Sulawesi,24,52,5,-6,7,1
"2022-01-05",South East Sulawesi,37,68,21,2,13,-1
"2022-01-06",South East Sulawesi,31,64,18,6,13,0
"2022-01-07",South East Sulawesi,24,52,6,0,15,1
"2022-01-08",South East Sulawesi,31,64,17,13,14,0
"2022-01-09",South East Sulawesi,24,56,15,14,11,2
"2022-01-10",South East Sulawesi,28,57,19,2,13,-2
"2022-01-11",South East Sulawesi,26,52,14,1,12,-1
"2022-01-12",South East Sulawesi,29,57,21,-3,16,-1
"2022-01-13",South East Sulawesi,28,59,23,0,14,0
"2022-01-14",South East Sulawesi,21,48,11,3,17,1
"2022-01-15",South East Sulawesi,16,49,11,2,19,2
"2022-01-16",South East Sulawesi,28,63,24,18,15,3
"2022-01-17",South East Sulawesi,24,53,21,-1,16,2
"2022-01-18",South East Sulawesi,25,53,23,-1,15,1
"2022-01-19",South East Sulawesi,20,48,15,-4,18,3
"2022-01-20",South East Sulawesi,24,55,18,0,17,4
"2022-01-21",South East Sulawesi,23,51,17,2,21,3
"2022-01-22",South East Sulawesi,26,57,25,13,24,2
"2022-01-23",South East Sulawesi,28,56,28,23,19,4
"2022-01-24",South East Sulawesi,24,49,25,8,18,2
"2022-01-25",South East Sulawesi,24,49,26,10,16,3
"2022-01-26",South East Sulawesi,28,52,29,8,18,2
"2022-01-27",South East Sulawesi,23,49,22,8,16,3
"2022-01-28",South East Sulawesi,24,50,17,10,21,3
"2022-01-29",South East Sulawesi,31,62,27,16,28,1
"2022-01-30",South East Sulawesi,31,62,30,21,24,3
"2022-01-31",South East Sulawesi,28,55,30,-6,16,1
"2022-02-01",South East Sulawesi,28,54,43,12,-42,11
"2022-02-02",South East Sulawesi,30,57,30,-3,21,2
"2022-02-03",South East Sulawesi,23,56,24,7,19,3
"2022-02-04",South East Sulawesi,26,56,26,9,23,3
"2022-02-05",South East Sulawesi,28,61,29,31,27,2
"2022-02-06",South East Sulawesi,30,59,40,34,22,4
"2022-02-07",South East Sulawesi,25,47,38,13,15,4
"2022-02-08",South East Sulawesi,31,52,42,10,12,4
"2022-02-09",South East Sulawesi,25,44,31,8,15,5
"2022-02-10",South East Sulawesi,22,54,18,17,13,6
"2022-02-11",South East Sulawesi,14,43,10,-3,16,6
"2022-02-12",South East Sulawesi,20,54,14,10,22,5
"2022-02-13",South East Sulawesi,9,41,4,7,15,8
"2022-02-14",South East Sulawesi,19,53,20,-7,14,5
"2022-02-15",South East Sulawesi,18,48,22,-1,11,6
"2022-02-16",South East Sulawesi,17,45,19,-8,14,6
"2022-02-17",South East Sulawesi,18,52,25,4,12,6
"2022-02-18",South East Sulawesi,20,51,25,9,16,5
"2022-02-19",South East Sulawesi,16,52,20,11,21,6
"2022-02-20",South East Sulawesi,12,46,14,6,16,6
"2022-02-21",South East Sulawesi,10,41,16,-12,7,8
"2022-02-22",South East Sulawesi,12,39,20,-10,10,7
"2022-02-23",South East Sulawesi,20,50,36,0,16,7
"2022-02-24",South East Sulawesi,22,55,42,5,17,7
"2022-02-25",South East Sulawesi,20,53,33,0,22,8
"2022-02-26",South East Sulawesi,23,62,34,12,30,6
"2022-02-27",South East Sulawesi,26,59,36,3,25,6
"2022-02-28",South East Sulawesi,20,50,52,14,-36,13
"2022-03-01",South East Sulawesi,27,59,48,2,18,5
"2022-03-02",South East Sulawesi,32,63,55,-2,19,5
"2022-03-03",South East Sulawesi,27,63,64,13,-36,13
"2022-03-04",South East Sulawesi,28,60,57,-3,28,10
"2022-03-05",South East Sulawesi,24,62,43,12,36,10
"2022-03-06",South East Sulawesi,26,60,41,23,34,10
"2022-03-07",South East Sulawesi,23,51,59,10,26,10
"2022-03-08",South East Sulawesi,40,73,81,12,30,9
"2022-03-09",South East Sulawesi,39,69,88,23,35,10
"2022-03-10",South East Sulawesi,38,74,97,30,36,12
"2022-03-11",South East Sulawesi,26,54,75,15,42,15
"2022-03-12",South East Sulawesi,35,74,74,26,53,13
"2022-03-13",South East Sulawesi,34,69,71,30,49,13
"2022-03-14",South East Sulawesi,33,61,87,22,39,15
"2022-03-15",South East Sulawesi,41,72,96,23,38,14
"2022-03-16",South East Sulawesi,39,69,93,18,40,13
"2022-03-17",South East Sulawesi,34,70,95,21,37,14
"2022-03-18",South East Sulawesi,31,63,80,26,41,14
"2022-03-19",South East Sulawesi,32,71,75,34,54,12
"2022-03-20",South East Sulawesi,34,69,72,40,51,13
"2022-03-21",South East Sulawesi,33,63,94,33,34,15
"2022-03-22",South East Sulawesi,33,61,87,24,31,15
"2022-03-23",South East Sulawesi,36,65,91,18,34,14
"2022-03-24",South East Sulawesi,37,68,94,35,33,14
"2022-03-25",South East Sulawesi,34,63,82,24,38,14
"2022-03-26",South East Sulawesi,36,70,79,34,49,12
"2022-03-27",South East Sulawesi,34,68,68,49,53,12
"2022-03-28",South East Sulawesi,37,66,93,27,34,14
"2022-03-29",South East Sulawesi,37,66,93,25,31,15
"2022-03-30",South East Sulawesi,37,68,94,35,36,13
"2022-03-31",South East Sulawesi,43,84,101,41,34,12
"2022-04-01",South East Sulawesi,36,81,81,39,32,12
"2022-04-02",South East Sulawesi,31,105,65,14,23,14
"2022-04-03",South East Sulawesi,6,56,40,2,30,20
"2022-04-04",South East Sulawesi,16,61,82,2,17,19
"2022-04-05",South East Sulawesi,22,63,84,-2,19,18
"2022-04-06",South East Sulawesi,23,63,84,-1,24,18
"2022-04-07",South East Sulawesi,23,66,78,2,32,18
"2022-04-08",South East Sulawesi,22,60,66,-5,36,18
"2022-04-09",South East Sulawesi,22,67,56,11,46,17
"2022-04-10",South East Sulawesi,27,66,50,15,54,17
"2022-04-11",South East Sulawesi,26,61,93,-3,33,17
"2022-04-12",South East Sulawesi,29,65,87,8,34,17
"2022-04-13",South East Sulawesi,29,61,86,-2,37,17
"2022-04-14",South East Sulawesi,32,73,88,11,33,16
"2022-04-15",South East Sulawesi,25,56,68,10,-19,24
"2022-04-16",South East Sulawesi,27,69,63,9,45,17
"2022-04-17",South East Sulawesi,25,58,47,15,52,18
"2022-04-18",South East Sulawesi,33,69,90,2,34,17
"2022-04-19",South East Sulawesi,36,72,90,15,33,17
"2022-04-20",South East Sulawesi,38,71,91,12,35,17
"2022-04-21",South East Sulawesi,41,85,93,25,33,16
"2022-04-22",South East Sulawesi,39,76,76,12,38,16
"2022-04-23",South East Sulawesi,41,87,69,25,50,15
"2022-04-24",South East Sulawesi,51,93,62,31,59,15
"2022-04-25",South East Sulawesi,46,86,101,18,26,18
"2022-04-26",South East Sulawesi,54,95,100,34,27,15
"2022-04-27",South East Sulawesi,61,105,122,54,22,14
"2022-04-28",South East Sulawesi,75,132,136,96,12,12
"2022-04-29",South East Sulawesi,71,123,126,108,-16,15
"2022-04-30",South East Sulawesi,62,134,107,99,2,13
"2022-05-01",South East Sulawesi,63,154,109,49,25,12
"2022-05-02",South East Sulawesi,14,51,198,4,-55,15
"2022-05-03",South East Sulawesi,16,62,203,18,-59,14
"2022-05-04",South East Sulawesi,26,70,198,34,-51,14
"2022-05-05",South East Sulawesi,36,76,178,54,-44,15
"2022-05-06",South East Sulawesi,31,64,129,53,-34,17
"2022-05-07",South East Sulawesi,30,69,107,81,-5,13
"2022-05-08",South East Sulawesi,38,73,94,99,34,9
"2022-05-09",South East Sulawesi,39,71,103,56,23,14
"2022-05-10",South East Sulawesi,48,80,107,50,25,13
