"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2021-09-09",Bengkulu,25,53,0,-59,-18,-3
"2021-09-10",Bengkulu,23,52,-3,-57,-13,-3
"2021-09-11",Bengkulu,13,45,-1,-54,-13,-2
"2021-09-12",Bengkulu,8,37,-10,-62,-11,1
"2021-09-13",Bengkulu,8,37,-20,-59,-20,0
"2021-09-14",Bengkulu,22,48,1,-56,-21,-2
"2021-09-15",Bengkulu,23,54,8,-51,-20,-3
"2021-09-16",Bengkulu,24,49,1,-58,-19,-2
"2021-09-17",Bengkulu,24,53,4,-48,-14,-4
"2021-09-18",Bengkulu,7,35,-16,-54,-13,-1
"2021-09-19",Bengkulu,18,46,2,-50,-9,0
"2021-09-20",Bengkulu,18,50,0,-49,-17,-2
"2021-09-21",Bengkulu,14,39,-10,-50,-18,-2
"2021-09-22",Bengkulu,21,53,5,-49,-14,-3
"2021-09-23",Bengkulu,22,45,2,-48,-15,-2
"2021-09-24",Bengkulu,19,47,-2,-51,-10,-3
"2021-09-25",Bengkulu,8,39,-13,-51,-8,-2
"2021-09-26",Bengkulu,12,38,-7,-57,-9,1
"2021-09-27",Bengkulu,19,52,-2,-50,-14,-3
"2021-09-28",Bengkulu,11,33,-15,-55,-16,-2
"2021-09-29",Bengkulu,9,37,-20,-54,-15,-1
"2021-09-30",Bengkulu,24,51,-6,-57,-14,-2
"2021-10-01",Bengkulu,29,61,5,-50,-8,-4
"2021-10-02",Bengkulu,17,50,3,-51,-9,-3
"2021-10-03",Bengkulu,15,44,-13,-58,-12,0
"2021-10-04",Bengkulu,24,58,4,-50,-14,-3
"2021-10-05",Bengkulu,24,52,4,-46,-15,-3
"2021-10-06",Bengkulu,25,58,6,-47,-13,-3
"2021-10-07",Bengkulu,19,39,-7,-51,-14,-1
"2021-10-08",Bengkulu,32,61,9,-46,-8,-4
"2021-10-09",Bengkulu,18,46,2,-52,-7,-3
"2021-10-10",Bengkulu,15,40,-8,-53,-12,0
"2021-10-11",Bengkulu,19,51,-8,-53,-13,-2
"2021-10-12",Bengkulu,25,46,4,-46,-12,-4
"2021-10-13",Bengkulu,10,41,-23,-59,-13,-1
"2021-10-14",Bengkulu,30,56,2,-54,-11,-2
"2021-10-15",Bengkulu,28,56,3,-50,-6,-4
"2021-10-16",Bengkulu,13,42,-7,-46,-7,-2
"2021-10-17",Bengkulu,12,39,-8,-62,-11,0
"2021-10-18",Bengkulu,8,37,-18,-60,-11,-1
"2021-10-19",Bengkulu,24,54,18,-56,-16,-4
"2021-10-20",Bengkulu,23,55,29,-54,-56,5
"2021-10-21",Bengkulu,18,46,-9,-55,-10,-3
"2021-10-22",Bengkulu,19,48,-9,-55,-6,-3
"2021-10-23",Bengkulu,10,40,-8,-58,-6,-2
"2021-10-24",Bengkulu,9,36,-18,-62,-8,2
"2021-10-25",Bengkulu,19,53,2,-55,-9,-3
"2021-10-26",Bengkulu,13,37,-12,-57,-11,-2
"2021-10-27",Bengkulu,29,64,14,-52,-9,-4
"2021-10-28",Bengkulu,27,52,8,-51,-9,-3
"2021-10-29",Bengkulu,24,65,4,-49,-2,-4
"2021-10-30",Bengkulu,3,45,-19,-57,-2,-1
"2021-10-31",Bengkulu,17,64,2,-54,-2,-1
"2021-11-01",Bengkulu,9,53,-20,-57,-8,-2
"2021-11-02",Bengkulu,21,65,-6,-53,-9,-4
"2021-11-03",Bengkulu,24,73,7,-50,-7,-4
"2021-11-04",Bengkulu,22,58,2,-54,-7,-2
"2021-11-05",Bengkulu,12,50,-23,-58,-5,0
"2021-11-06",Bengkulu,5,49,-19,-54,-6,1
"2021-11-07",Bengkulu,25,73,15,-52,-8,-1
"2021-11-08",Bengkulu,18,62,-7,-54,-7,-3
"2021-11-09",Bengkulu,22,60,2,-53,-9,-3
"2021-11-10",Bengkulu,21,66,-3,-57,-8,-3
"2021-11-11",Bengkulu,29,70,7,-54,-7,-3
"2021-11-12",Bengkulu,26,67,3,-55,-2,-3
"2021-11-13",Bengkulu,11,51,-11,-55,-3,-1
"2021-11-14",Bengkulu,18,58,1,-57,-6,0
"2021-11-15",Bengkulu,23,67,6,-48,-6,-3
"2021-11-16",Bengkulu,21,59,2,-55,-7,-3
"2021-11-17",Bengkulu,25,72,2,-51,-7,-3
"2021-11-18",Bengkulu,20,54,-8,-55,-6,-1
"2021-11-19",Bengkulu,25,66,0,-50,-1,-2
"2021-11-20",Bengkulu,16,63,11,-48,-2,-3
"2021-11-21",Bengkulu,17,61,8,-59,-8,0
"2021-11-22",Bengkulu,19,62,1,-56,-6,-2
"2021-11-23",Bengkulu,20,56,1,-51,-8,-2
"2021-11-24",Bengkulu,25,71,13,-49,-6,-3
"2021-11-25",Bengkulu,26,68,7,-49,-6,-2
"2021-11-26",Bengkulu,20,61,-4,-52,-2,-2
"2021-11-27",Bengkulu,10,54,-4,-48,-2,-1
"2021-11-28",Bengkulu,18,61,7,-50,-6,0
"2021-11-29",Bengkulu,8,48,-15,-56,-6,-1
"2021-11-30",Bengkulu,3,41,-35,-61,-13,0
"2021-12-01",Bengkulu,30,87,8,-47,-5,-5
"2021-12-02",Bengkulu,31,75,11,-48,-5,-3
"2021-12-03",Bengkulu,28,75,7,-44,-1,-3
"2021-12-04",Bengkulu,11,55,-13,-52,-2,-1
"2021-12-05",Bengkulu,12,58,-19,-58,-12,3
"2021-12-06",Bengkulu,26,74,9,-52,-7,-3
"2021-12-07",Bengkulu,20,57,-10,-57,-10,0
"2021-12-08",Bengkulu,30,76,16,-48,-4,-4
"2021-12-09",Bengkulu,29,64,7,-49,-4,-3
"2021-12-10",Bengkulu,22,58,-9,-49,-2,-1
"2021-12-11",Bengkulu,9,49,-15,-53,-2,-1
"2021-12-12",Bengkulu,25,71,12,-51,-2,-2
"2021-12-13",Bengkulu,26,72,13,-49,-3,-4
"2021-12-14",Bengkulu,22,58,0,-54,-6,-3
"2021-12-15",Bengkulu,29,73,16,-52,-4,-4
"2021-12-16",Bengkulu,30,61,10,-52,-5,-2
"2021-12-17",Bengkulu,24,62,-10,-50,-8,0
"2021-12-18",Bengkulu,21,63,4,-40,2,-4
"2021-12-19",Bengkulu,25,64,11,-17,-2,-2
"2021-12-20",Bengkulu,28,74,16,-47,-16,-2
"2021-12-21",Bengkulu,27,65,17,-48,-18,-2
"2021-12-22",Bengkulu,30,72,26,-49,-17,-2
"2021-12-23",Bengkulu,32,68,16,-48,-17,-1
"2021-12-24",Bengkulu,29,71,13,-49,-14,-1
"2021-12-25",Bengkulu,14,52,13,-51,-34,1
"2021-12-26",Bengkulu,21,63,16,-54,-4,-1
"2021-12-27",Bengkulu,24,68,15,-49,-18,-1
"2021-12-28",Bengkulu,22,57,7,-52,-19,-1
"2021-12-29",Bengkulu,24,70,18,-52,-18,-1
"2021-12-30",Bengkulu,35,74,32,-50,-18,-1
"2021-12-31",Bengkulu,46,105,86,-38,-15,-5
"2021-01-01",Central Java,-16,0,9,-22,-64,20
"2021-01-02",Central Java,-4,14,2,-9,-28,12
"2021-01-03",Central Java,-10,5,-5,-8,-4,10
"2021-01-04",Central Java,-4,11,0,-16,-20,12
"2021-01-05",Central Java,-10,4,-10,-18,-22,13
"2021-01-06",Central Java,-5,9,-6,-19,-21,12
"2021-01-07",Central Java,-6,9,-7,-22,-21,12
"2021-01-08",Central Java,-16,-3,-24,-30,-21,14
"2021-01-09",Central Java,-12,1,-22,-29,-12,10
"2021-01-10",Central Java,-16,-3,-22,-32,-5,10
"2021-01-11",Central Java,-11,-1,-15,-34,-24,11
"2021-01-12",Central Java,-15,-5,-18,-33,-26,12
"2021-01-13",Central Java,-16,-6,-19,-34,-28,10
"2021-01-14",Central Java,-19,-10,-23,-39,-33,9
"2021-01-15",Central Java,-25,-18,-33,-45,-35,11
"2021-01-16",Central Java,-31,-25,-43,-50,-29,12
"2021-01-17",Central Java,-32,-25,-39,-51,-20,12
"2021-01-18",Central Java,-29,-22,-35,-46,-36,14
"2021-01-19",Central Java,-26,-19,-31,-41,-36,13
"2021-01-20",Central Java,-23,-16,-29,-41,-34,12
"2021-01-21",Central Java,-22,-15,-28,-42,-34,13
"2021-01-22",Central Java,-27,-20,-36,-45,-33,14
"2021-01-23",Central Java,-22,-14,-34,-45,-23,11
"2021-01-24",Central Java,-30,-23,-39,-49,-16,13
"2021-01-25",Central Java,-19,-11,-24,-41,-30,12
"2021-01-26",Central Java,-25,-18,-30,-40,-31,13
"2021-01-27",Central Java,-24,-17,-31,-39,-31,13
"2021-01-28",Central Java,-21,-11,-27,-37,-31,12
"2021-01-29",Central Java,-26,-16,-38,-40,-31,12
"2021-01-30",Central Java,-25,-15,-40,-41,-22,9
"2021-01-31",Central Java,-23,-12,-35,-41,-13,8
"2021-02-01",Central Java,-19,-7,-28,-38,-30,8
"2021-02-02",Central Java,-16,-3,-24,-33,-31,7
"2021-02-03",Central Java,-21,-11,-31,-36,-32,8
"2021-02-04",Central Java,-20,-8,-30,-35,-33,8
"2021-02-05",Central Java,-15,1,-30,-33,-31,6
"2021-02-06",Central Java,-44,-40,-54,-53,-44,16
"2021-02-07",Central Java,-42,-37,-54,-52,-29,14
"2021-02-08",Central Java,-17,-4,-29,-36,-33,7
"2021-02-09",Central Java,-14,-2,-24,-31,-31,6
"2021-02-10",Central Java,-16,-6,-27,-31,-31,7
"2021-02-11",Central Java,-10,2,-19,-22,-30,5
"2021-02-12",Central Java,-18,-7,-24,-30,-59,13
"2021-02-13",Central Java,-19,-8,-30,-40,-27,7
"2021-02-14",Central Java,-24,-12,-35,-31,-17,7
"2021-02-15",Central Java,-15,-4,-25,-32,-30,6
"2021-02-16",Central Java,-14,-4,-24,-31,-30,6
"2021-02-17",Central Java,-17,-6,-28,-32,-30,7
"2021-02-18",Central Java,-19,-7,-30,-33,-29,7
"2021-02-19",Central Java,-20,-7,-34,-35,-29,8
"2021-02-20",Central Java,-17,-6,-33,-37,-21,6
"2021-02-21",Central Java,-18,-7,-27,-40,-13,5
"2021-02-22",Central Java,-13,-2,-22,-35,-28,6
"2021-02-23",Central Java,-16,-6,-24,-31,-28,6
"2021-02-24",Central Java,-16,-5,-26,-32,-28,7
"2021-02-25",Central Java,-15,-2,-27,-31,-29,7
"2021-02-26",Central Java,-16,-2,-31,-33,-28,7
"2021-02-27",Central Java,-14,-1,-30,-34,-17,5
"2021-02-28",Central Java,-11,2,-21,-33,-10,3
"2021-03-01",Central Java,-7,7,-17,-30,-26,4
"2021-03-02",Central Java,-11,3,-22,-29,-27,5
"2021-03-03",Central Java,-8,6,-20,-27,-27,5
"2021-03-04",Central Java,-10,4,-21,-28,-27,6
"2021-03-05",Central Java,-8,6,-21,-28,-26,5
"2021-03-06",Central Java,-12,0,-26,-31,-18,5
"2021-03-07",Central Java,-18,-6,-26,-34,-14,5
"2021-03-08",Central Java,-15,-3,-27,-32,-27,6
"2021-03-09",Central Java,-8,5,-17,-24,-27,4
"2021-03-10",Central Java,-4,10,-12,-15,-26,3
"2021-03-11",Central Java,-3,8,6,-10,-58,11
"2021-03-12",Central Java,-13,0,-24,-30,-27,7
"2021-03-13",Central Java,-9,3,-17,-25,-19,4
"2021-03-14",Central Java,-13,-2,-17,-19,-14,4
"2021-03-15",Central Java,-6,7,-15,-24,-25,5
"2021-03-16",Central Java,-11,1,-21,-26,-26,6
"2021-03-17",Central Java,-7,5,-16,-25,-25,5
"2021-03-18",Central Java,-11,2,-22,-27,-25,6
"2021-03-19",Central Java,-8,6,-20,-26,-23,5
"2021-03-20",Central Java,-8,4,-20,-29,-15,4
"2021-03-21",Central Java,-12,0,-15,-30,-10,4
"2021-03-22",Central Java,-7,5,-16,-28,-24,5
"2021-03-23",Central Java,-8,4,-16,-25,-24,5
"2021-03-24",Central Java,-5,7,-14,-24,-24,5
"2021-03-25",Central Java,-7,7,-16,-24,-24,5
"2021-03-26",Central Java,-7,8,-18,-24,-23,5
"2021-03-27",Central Java,-11,1,-25,-28,-15,5
"2021-03-28",Central Java,-10,3,-13,-27,-10,3
"2021-03-29",Central Java,-7,7,-16,-26,-23,5
"2021-03-30",Central Java,-11,1,-23,-25,-25,6
"2021-03-31",Central Java,-2,13,-11,-18,-23,4
"2021-04-01",Central Java,-3,14,-15,-3,-24,3
"2021-04-02",Central Java,5,23,9,3,-56,8
"2021-04-03",Central Java,0,16,-4,-15,-20,2
"2021-04-04",Central Java,-7,9,-10,-1,-12,2
"2021-04-05",Central Java,1,19,-7,-10,-23,3
"2021-04-06",Central Java,-3,12,-12,-14,-24,4
"2021-04-07",Central Java,0,15,-8,-13,-24,3
"2021-04-08",Central Java,-3,12,-11,-13,-24,4
"2021-04-09",Central Java,-1,15,-12,-11,-22,3
"2021-04-10",Central Java,1,15,-9,-13,-15,1
"2021-04-11",Central Java,1,17,-2,-13,-10,0
"2021-04-12",Central Java,8,30,3,-14,-27,2
"2021-04-13",Central Java,-23,0,-30,-32,-36,12
"2021-04-14",Central Java,-16,4,-27,-30,-30,10
"2021-04-15",Central Java,-12,7,-23,-30,-24,8
"2021-04-16",Central Java,-14,4,-28,-33,-22,9
"2021-04-17",Central Java,-15,1,-32,-38,-14,10
"2021-04-18",Central Java,-20,-3,-39,-40,-9,11
"2021-04-19",Central Java,-8,9,-20,-33,-22,8
"2021-04-20",Central Java,-7,11,-17,-28,-22,8
"2021-04-21",Central Java,-5,12,-15,-27,-22,8
"2021-04-22",Central Java,-6,11,-16,-28,-21,8
"2021-04-23",Central Java,-9,9,-23,-29,-20,9
"2021-04-24",Central Java,-9,5,-28,-35,-11,9
"2021-04-25",Central Java,-12,4,-31,-37,-6,10
"2021-04-26",Central Java,-5,12,-15,-31,-20,8
"2021-04-27",Central Java,-6,11,-16,-26,-21,8
"2021-04-28",Central Java,-2,15,-14,-25,-21,8
"2021-04-29",Central Java,-1,18,-11,-23,-21,7
"2021-04-30",Central Java,-2,19,-19,-22,-19,7
"2021-05-01",Central Java,2,19,-16,-26,-37,10
"2021-05-02",Central Java,-2,18,-26,-29,-4,8
"2021-05-03",Central Java,9,31,-2,-18,-21,6
"2021-05-04",Central Java,11,34,-1,-5,-22,6
"2021-05-05",Central Java,14,40,3,-1,-22,5
"2021-05-06",Central Java,17,42,7,-28,-22,6
"2021-05-07",Central Java,12,38,-2,-39,-21,7
"2021-05-08",Central Java,11,33,-10,-43,-13,7
"2021-05-09",Central Java,12,36,-12,-48,-2,7
"2021-05-10",Central Java,25,52,18,-36,-28,6
"2021-05-11",Central Java,29,64,23,-25,-33,6
"2021-05-12",Central Java,27,80,35,-26,-61,10
"2021-05-13",Central Java,5,22,35,-43,-74,3
"2021-05-14",Central Java,13,35,51,-42,-73,7
"2021-05-15",Central Java,14,33,41,-37,-53,4
"2021-05-16",Central Java,14,34,28,-35,-19,1
"2021-05-17",Central Java,22,43,49,-23,-36,5
"2021-05-18",Central Java,21,43,44,14,-33,4
"2021-05-19",Central Java,19,40,38,6,-30,4
"2021-05-20",Central Java,16,37,39,-2,-28,6
"2021-05-21",Central Java,13,33,16,-7,-22,7
"2021-05-22",Central Java,10,27,11,-3,-12,6
"2021-05-23",Central Java,7,24,12,-8,-2,5
"2021-05-24",Central Java,9,27,10,-6,-20,7
"2021-05-25",Central Java,16,35,20,9,-20,5
"2021-05-26",Central Java,20,36,50,22,-53,11
"2021-05-27",Central Java,16,35,18,1,-18,6
"2021-05-28",Central Java,10,28,3,-2,-17,7
"2021-05-29",Central Java,7,23,-2,2,-7,6
"2021-05-30",Central Java,11,28,14,0,1,4
"2021-05-31",Central Java,21,39,26,4,-20,5
"2021-06-01",Central Java,21,38,45,24,-54,12
"2021-06-02",Central Java,18,38,17,4,-18,5
"2021-06-03",Central Java,16,36,15,-2,-17,6
"2021-06-04",Central Java,12,32,6,-4,-15,7
"2021-06-05",Central Java,10,28,3,-6,-7,6
"2021-06-06",Central Java,6,24,4,-9,0,6
"2021-06-07",Central Java,15,33,13,-7,-18,6
"2021-06-08",Central Java,13,31,12,-5,-18,6
"2021-06-09",Central Java,14,31,10,-6,-18,6
"2021-06-10",Central Java,12,30,8,-7,-17,7
"2021-06-11",Central Java,6,24,-5,-11,-16,8
"2021-06-12",Central Java,6,22,-5,-12,-7,7
"2021-06-13",Central Java,1,17,-2,-15,1,7
"2021-06-14",Central Java,9,27,7,-12,-18,7
"2021-06-15",Central Java,4,21,-1,-11,-18,8
"2021-06-16",Central Java,4,21,-2,-14,-19,8
"2021-06-17",Central Java,6,26,2,-14,-19,8
"2021-06-18",Central Java,-1,18,-11,-19,-18,9
"2021-06-19",Central Java,-9,10,-24,-24,-9,10
"2021-06-20",Central Java,-10,9,-19,-27,-3,10
"2021-06-21",Central Java,-3,17,-9,-22,-24,10
"2021-06-22",Central Java,0,20,-4,-18,-25,9
"2021-06-23",Central Java,-2,17,-8,-20,-25,10
"2021-06-24",Central Java,-6,14,-14,-23,-26,12
"2021-06-25",Central Java,-3,20,-14,-27,-24,11
"2021-06-26",Central Java,-10,10,-27,-31,-13,12
"2021-06-27",Central Java,-13,6,-25,-34,-3,12
"2021-06-28",Central Java,-6,14,-17,-29,-27,13
"2021-06-29",Central Java,-1,22,-8,-24,-26,10
"2021-06-30",Central Java,-3,20,-10,-27,-28,11
"2021-07-01",Central Java,1,28,-8,-26,-26,12
"2021-07-02",Central Java,-4,23,-17,-29,-26,13
"2021-07-03",Central Java,-12,13,-31,-39,-17,14
"2021-07-04",Central Java,-22,2,-39,-47,-9,15
"2021-07-05",Central Java,-6,22,-15,-39,-29,14
"2021-07-06",Central Java,-8,20,-16,-37,-30,14
"2021-07-07",Central Java,-8,20,-15,-37,-30,14
"2021-07-08",Central Java,-10,17,-19,-39,-30,15
"2021-07-09",Central Java,-17,10,-29,-46,-30,17
"2021-07-10",Central Java,-22,4,-39,-49,-20,15
"2021-07-11",Central Java,-26,-3,-42,-54,-11,16
"2021-07-12",Central Java,-10,16,-18,-44,-29,14
"2021-07-13",Central Java,-11,14,-18,-40,-30,14
"2021-07-14",Central Java,-9,16,-18,-39,-30,14
"2021-07-15",Central Java,-9,17,-18,-38,-30,14
"2021-07-16",Central Java,-15,10,-28,-46,-29,16
"2021-07-17",Central Java,-18,6,-38,-50,-17,15
"2021-07-18",Central Java,-25,-4,-42,-57,-9,16
"2021-07-19",Central Java,-5,25,-14,-44,-35,14
"2021-07-20",Central Java,-30,-10,-24,-51,-72,23
"2021-07-21",Central Java,-8,20,-15,-38,-32,12
"2021-07-22",Central Java,-14,20,-16,-37,-29,12
"2021-07-23",Central Java,-18,13,-26,-43,-27,14
"2021-07-24",Central Java,-20,11,-33,-45,-15,13
"2021-07-25",Central Java,-25,3,-35,-48,-7,13
"2021-07-26",Central Java,-10,21,-13,-36,-25,11
"2021-07-27",Central Java,-10,20,-12,-31,-25,11
"2021-07-28",Central Java,-8,22,-10,-31,-25,11
"2021-07-29",Central Java,-7,21,-11,-32,-25,11
"2021-07-30",Central Java,-12,17,-20,-38,-23,12
"2021-07-31",Central Java,-15,12,-31,-40,-10,12
"2021-08-01",Central Java,-17,11,-29,-42,-5,11
"2021-08-02",Central Java,-5,24,-10,-33,-23,10
"2021-08-03",Central Java,-6,22,-12,-26,-23,10
"2021-08-04",Central Java,-3,25,-7,-26,-23,9
"2021-08-05",Central Java,-1,27,-6,-26,-23,9
"2021-08-06",Central Java,-5,22,-14,-32,-21,10
"2021-08-07",Central Java,-7,19,-21,-32,-10,9
"2021-08-08",Central Java,-12,15,-21,-37,-3,10
"2021-08-09",Central Java,-2,24,-5,-31,-23,9
"2021-08-10",Central Java,-2,23,0,-26,-28,10
"2021-08-11",Central Java,5,29,12,-22,-51,14
"2021-08-12",Central Java,-1,24,-5,-27,-20,8
"2021-08-13",Central Java,-7,17,-16,-33,-19,11
"2021-08-14",Central Java,-6,16,-19,-31,-6,9
"2021-08-15",Central Java,-9,15,-15,-36,1,9
"2021-08-16",Central Java,3,28,4,-29,-23,8
"2021-08-17",Central Java,-1,20,23,-21,-59,16
"2021-08-18",Central Java,-2,21,-7,-26,-19,9
"2021-08-19",Central Java,-3,20,-9,-27,-19,9
"2021-08-20",Central Java,-3,20,-13,-30,-17,9
"2021-08-21",Central Java,-6,14,-19,-33,-5,9
"2021-08-22",Central Java,-8,14,-13,-34,1,9
"2021-08-23",Central Java,0,21,-4,-30,-18,8
"2021-08-24",Central Java,0,21,-3,-25,-18,8
"2021-08-25",Central Java,3,24,-1,-24,-18,8
"2021-08-26",Central Java,6,24,-2,-23,-18,8
"2021-08-27",Central Java,1,20,-9,-27,-16,9
"2021-08-28",Central Java,0,17,-14,-28,-3,8
"2021-08-29",Central Java,-2,16,-9,-30,1,9
"2021-08-30",Central Java,4,21,-5,-28,-17,8
"2021-08-31",Central Java,6,26,-1,-22,-16,7
"2021-09-01",Central Java,10,31,2,-21,-17,7
"2021-09-02",Central Java,11,31,2,-21,-16,7
"2021-09-03",Central Java,7,26,-5,-23,-15,8
"2021-09-04",Central Java,6,24,-6,-23,-3,7
"2021-09-05",Central Java,3,22,-1,-24,1,7
"2021-09-06",Central Java,9,26,-1,-23,-16,7
"2021-09-07",Central Java,9,27,1,-19,-16,7
"2021-09-08",Central Java,10,27,3,-19,-15,6
"2021-09-09",Central Java,11,29,3,-19,-14,6
"2021-09-10",Central Java,8,26,-4,-19,-13,8
"2021-09-11",Central Java,4,20,-12,-21,-3,7
"2021-09-12",Central Java,2,18,-5,-22,0,8
"2021-09-13",Central Java,11,27,2,-20,-16,6
"2021-09-14",Central Java,1,16,-12,-21,-18,8
"2021-09-15",Central Java,13,30,5,-15,-16,5
"2021-09-16",Central Java,10,27,1,-15,-16,6
"2021-09-17",Central Java,10,26,-4,-17,-15,7
"2021-09-18",Central Java,9,24,-3,-18,-3,5
"2021-09-19",Central Java,6,21,3,-20,0,6
"2021-09-20",Central Java,12,28,3,-19,-15,6
"2021-09-21",Central Java,5,19,-6,-19,-15,7
"2021-09-22",Central Java,12,27,2,-16,-13,6
"2021-09-23",Central Java,9,24,-1,-16,-14,7
"2021-09-24",Central Java,8,24,-6,-16,-13,7
"2021-09-25",Central Java,9,24,-5,-17,-1,5
"2021-09-26",Central Java,2,16,-4,-18,0,7
"2021-09-27",Central Java,14,29,4,-16,-13,6
"2021-09-28",Central Java,13,28,4,-13,-13,6
"2021-09-29",Central Java,15,30,7,-12,-13,5
"2021-09-30",Central Java,16,34,5,-10,-12,5
"2021-10-01",Central Java,15,33,0,-10,-11,6
"2021-10-02",Central Java,16,31,0,-10,-2,5
"2021-10-03",Central Java,13,28,9,-11,1,5
"2021-10-04",Central Java,16,31,3,-11,-12,6
"2021-10-05",Central Java,17,33,5,-10,-13,5
"2021-10-06",Central Java,19,33,8,-9,-12,6
"2021-10-07",Central Java,19,34,7,-8,-11,6
"2021-10-08",Central Java,13,28,-2,-10,-10,7
"2021-10-09",Central Java,16,30,3,-8,-1,5
"2021-10-10",Central Java,14,29,12,-7,1,5
"2021-10-11",Central Java,16,30,4,-11,-11,6
"2021-10-12",Central Java,17,31,7,-8,-11,6
"2021-10-13",Central Java,19,31,7,-9,-10,6
"2021-10-14",Central Java,18,32,7,-8,-10,5
"2021-10-15",Central Java,14,29,-1,-4,-9,7
"2021-10-16",Central Java,15,28,1,2,0,5
"2021-10-17",Central Java,11,24,8,-5,0,6
"2021-10-18",Central Java,12,25,0,-9,-13,6
"2021-10-19",Central Java,16,30,10,1,-17,5
"2021-10-20",Central Java,26,39,42,12,-49,11
"2021-10-21",Central Java,16,31,4,-7,-10,5
"2021-10-22",Central Java,10,25,-6,-10,-9,6
"2021-10-23",Central Java,14,26,0,-8,1,5
"2021-10-24",Central Java,11,22,7,-6,2,6
"2021-10-25",Central Java,16,30,4,-10,-10,5
"2021-10-26",Central Java,13,25,0,-9,-10,6
"2021-10-27",Central Java,14,26,0,-8,-10,6
"2021-10-28",Central Java,17,31,4,-5,-9,5
"2021-10-29",Central Java,12,28,-6,-6,-8,6
"2021-10-30",Central Java,16,30,-1,-5,3,4
"2021-10-31",Central Java,9,22,0,-5,2,6
"2021-11-01",Central Java,15,31,-2,-10,-10,5
"2021-11-02",Central Java,14,31,-2,-7,-10,5
"2021-11-03",Central Java,21,36,6,-5,-9,4
"2021-11-04",Central Java,12,26,-3,-8,-9,6
"2021-11-05",Central Java,17,34,0,-3,-8,6
"2021-11-06",Central Java,17,31,1,-3,1,5
"2021-11-07",Central Java,16,30,8,-3,-1,5
"2021-11-08",Central Java,20,33,6,-5,-9,5
"2021-11-09",Central Java,12,24,-3,-7,-9,6
"2021-11-10",Central Java,15,30,0,-5,-9,6
"2021-11-11",Central Java,18,34,1,-3,-9,6
"2021-11-12",Central Java,12,27,-8,-4,-7,7
"2021-11-13",Central Java,10,22,-10,-6,1,6
"2021-11-14",Central Java,10,23,-2,-2,-1,7
"2021-11-15",Central Java,11,24,-8,-9,-9,7
"2021-11-16",Central Java,12,23,-6,-7,-8,7
"2021-11-17",Central Java,18,31,2,-7,-8,6
"2021-11-18",Central Java,18,30,1,-5,-7,6
"2021-11-19",Central Java,14,28,-5,-5,-6,7
"2021-11-20",Central Java,16,28,-2,-4,2,5
"2021-11-21",Central Java,15,27,5,-4,0,6
"2021-11-22",Central Java,15,27,-1,-9,-9,7
"2021-11-23",Central Java,12,24,-4,-7,-9,7
"2021-11-24",Central Java,19,32,5,-3,-7,5
"2021-11-25",Central Java,14,29,-1,-3,-7,7
"2021-11-26",Central Java,11,27,-9,-2,-7,7
"2021-11-27",Central Java,5,18,-16,-6,2,8
"2021-11-28",Central Java,13,28,0,0,0,7
"2021-11-29",Central Java,18,32,3,-6,-7,6
"2021-11-30",Central Java,17,33,1,-5,-7,6
"2021-12-01",Central Java,20,37,3,-4,-7,5
"2021-12-02",Central Java,23,41,8,-3,-7,5
"2021-12-03",Central Java,19,36,1,-2,-6,6
"2021-12-04",Central Java,11,25,-10,-4,1,7
"2021-12-05",Central Java,12,26,-3,-1,-2,7
"2021-12-06",Central Java,14,29,-4,-6,-8,7
"2021-12-07",Central Java,19,35,5,-3,-6,6
"2021-12-08",Central Java,21,34,6,-1,-4,5
"2021-12-09",Central Java,18,32,2,1,-3,6
"2021-12-10",Central Java,14,29,-8,4,-3,7
"2021-12-11",Central Java,19,32,-1,7,8,4
"2021-12-12",Central Java,20,34,11,8,9,4
"2021-12-13",Central Java,24,37,12,4,-4,5
"2021-12-14",Central Java,19,31,7,6,-4,5
"2021-12-15",Central Java,19,30,5,6,-4,5
"2021-12-16",Central Java,16,28,2,6,-4,6
"2021-12-17",Central Java,16,31,-2,8,-3,6
"2021-12-18",Central Java,18,30,1,13,7,4
"2021-12-19",Central Java,17,28,11,12,7,4
"2021-12-20",Central Java,18,31,6,8,-11,7
"2021-12-21",Central Java,16,30,4,9,-12,7
"2021-12-22",Central Java,27,39,21,12,-10,5
"2021-12-23",Central Java,15,28,5,9,-11,7
"2021-12-24",Central Java,22,40,10,8,-12,6
"2021-12-25",Central Java,12,23,6,-3,-31,10
"2021-12-26",Central Java,14,26,9,-2,6,6
"2021-12-27",Central Java,15,28,9,1,-13,8
"2021-12-28",Central Java,23,37,20,9,-12,6
"2021-12-29",Central Java,28,42,27,11,-12,6
"2021-12-30",Central Java,26,42,25,14,-12,6
"2021-12-31",Central Java,30,59,25,12,-14,4
"2021-01-01",Central Kalimantan,-19,4,3,-18,-62,8
"2021-01-02",Central Kalimantan,-24,-3,-25,-5,-28,6
"2021-01-03",Central Kalimantan,-20,-1,-14,7,-10,3
"2021-01-04",Central Kalimantan,-9,11,-4,-6,-23,3
"2021-01-05",Central Kalimantan,-10,9,-7,2,-25,3
"2021-01-06",Central Kalimantan,-9,9,-9,-2,-21,3
"2021-01-07",Central Kalimantan,-12,7,-13,-12,-24,6
