"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2020-06-27",Special Region of Yogyakarta,-33,-24,-48,-63,-20,12
"2020-06-28",Special Region of Yogyakarta,-32,-25,-41,-65,-12,10
"2020-06-29",Special Region of Yogyakarta,-26,-20,-35,-63,-32,13
"2020-06-30",Special Region of Yogyakarta,-24,-17,-34,-57,-32,12
"2020-07-01",Special Region of Yogyakarta,-24,-13,-36,-57,-31,12
"2020-07-02",Special Region of Yogyakarta,-24,-13,-36,-57,-32,12
"2020-07-03",Special Region of Yogyakarta,-25,-17,-40,-59,-31,13
"2020-07-04",Special Region of Yogyakarta,-27,-19,-41,-57,-20,11
"2020-07-05",Special Region of Yogyakarta,-26,-19,-32,-59,-12,9
"2020-07-06",Special Region of Yogyakarta,-24,-18,-34,-59,-32,13
"2020-07-07",Special Region of Yogyakarta,-19,-12,-27,-54,-32,11
"2020-07-08",Special Region of Yogyakarta,-21,-13,-31,-53,-31,11
"2020-07-09",Special Region of Yogyakarta,-23,-15,-31,-56,-31,12
"2020-07-10",Special Region of Yogyakarta,-25,-18,-38,-58,-30,13
"2020-07-11",Special Region of Yogyakarta,-26,-19,-40,-56,-18,10
"2020-07-12",Special Region of Yogyakarta,-25,-20,-31,-57,-11,9
"2020-07-13",Special Region of Yogyakarta,-22,-17,-35,-59,-29,12
"2020-07-14",Special Region of Yogyakarta,-22,-18,-33,-55,-30,12
"2020-07-15",Special Region of Yogyakarta,-23,-17,-38,-55,-29,12
"2020-07-16",Special Region of Yogyakarta,-24,-17,-36,-57,-29,12
"2020-07-17",Special Region of Yogyakarta,-25,-20,-41,-60,-28,13
"2020-07-18",Special Region of Yogyakarta,-27,-21,-42,-58,-17,11
"2020-07-19",Special Region of Yogyakarta,-26,-22,-32,-59,-11,10
"2020-07-20",Special Region of Yogyakarta,-22,-16,-34,-59,-29,12
"2020-07-21",Special Region of Yogyakarta,-23,-18,-33,-56,-30,12
"2020-07-22",Special Region of Yogyakarta,-24,-18,-35,-56,-29,12
"2020-07-23",Special Region of Yogyakarta,-26,-19,-34,-58,-29,13
"2020-07-24",Special Region of Yogyakarta,-26,-21,-40,-58,-28,13
"2020-07-25",Special Region of Yogyakarta,-27,-21,-41,-56,-17,11
"2020-07-26",Special Region of Yogyakarta,-26,-22,-34,-59,-11,11
"2020-07-27",Special Region of Yogyakarta,-23,-17,-32,-56,-29,13
"2020-07-28",Special Region of Yogyakarta,-22,-17,-31,-53,-29,13
"2020-07-29",Special Region of Yogyakarta,-22,-14,-34,-52,-30,12
"2020-07-30",Special Region of Yogyakarta,-22,-8,-32,-48,-31,11
"2020-07-31",Special Region of Yogyakarta,-42,-33,-33,-64,-67,21
"2020-08-01",Special Region of Yogyakarta,-32,-20,-36,-58,-29,12
"2020-08-02",Special Region of Yogyakarta,-28,-18,-32,-54,-13,9
"2020-08-03",Special Region of Yogyakarta,-20,-12,-28,-51,-31,11
"2020-08-04",Special Region of Yogyakarta,-21,-12,-29,-51,-30,12
"2020-08-05",Special Region of Yogyakarta,-20,-11,-28,-50,-29,11
"2020-08-06",Special Region of Yogyakarta,-21,-12,-26,-52,-30,11
"2020-08-07",Special Region of Yogyakarta,-22,-15,-31,-54,-28,11
"2020-08-08",Special Region of Yogyakarta,-23,-16,-33,-52,-17,9
"2020-08-09",Special Region of Yogyakarta,-22,-18,-27,-53,-9,9
"2020-08-10",Special Region of Yogyakarta,-17,-12,-24,-51,-28,11
"2020-08-11",Special Region of Yogyakarta,-21,-17,-30,-52,-29,11
"2020-08-12",Special Region of Yogyakarta,-19,-11,-28,-50,-29,10
"2020-08-13",Special Region of Yogyakarta,-20,-12,-27,-50,-29,10
"2020-08-14",Special Region of Yogyakarta,-20,-14,-32,-50,-27,11
"2020-08-15",Special Region of Yogyakarta,-19,-13,-30,-44,-16,8
"2020-08-16",Special Region of Yogyakarta,-13,-11,-7,-47,-8,7
"2020-08-17",Special Region of Yogyakarta,-11,-10,31,-43,-59,15
"2020-08-18",Special Region of Yogyakarta,-14,-9,-15,-45,-27,9
"2020-08-19",Special Region of Yogyakarta,-13,-6,-10,-41,-27,9
"2020-08-20",Special Region of Yogyakarta,-12,-8,25,-40,-57,15
"2020-08-21",Special Region of Yogyakarta,-12,-8,-1,-47,-42,14
"2020-08-22",Special Region of Yogyakarta,-17,-13,-16,-45,-16,10
"2020-08-23",Special Region of Yogyakarta,-19,-18,-20,-42,-7,9
"2020-08-24",Special Region of Yogyakarta,-17,-13,-23,-49,-26,11
"2020-08-25",Special Region of Yogyakarta,-16,-11,-22,-46,-27,11
"2020-08-26",Special Region of Yogyakarta,-17,-11,-24,-46,-26,10
"2020-08-27",Special Region of Yogyakarta,-17,-11,-23,-49,-26,11
"2020-08-28",Special Region of Yogyakarta,-19,-14,-29,-50,-25,12
"2020-08-29",Special Region of Yogyakarta,-19,-14,-29,-48,-13,9
"2020-08-30",Special Region of Yogyakarta,-15,-13,-15,-48,-6,8
"2020-08-31",Special Region of Yogyakarta,-15,-10,-21,-49,-26,11
"2020-09-01",Special Region of Yogyakarta,-13,-6,-21,-45,-26,11
"2020-09-02",Special Region of Yogyakarta,-14,-6,-20,-45,-26,10
"2020-09-03",Special Region of Yogyakarta,-20,-13,-27,-50,-27,12
"2020-09-04",Special Region of Yogyakarta,-15,-9,-25,-50,-26,11
"2020-09-05",Special Region of Yogyakarta,-16,-10,-24,-48,-15,9
"2020-09-06",Special Region of Yogyakarta,-13,-10,-11,-48,-8,8
"2020-09-07",Special Region of Yogyakarta,-13,-9,-21,-50,-27,11
"2020-09-08",Special Region of Yogyakarta,-13,-8,-19,-46,-27,11
"2020-09-09",Special Region of Yogyakarta,-14,-7,-21,-47,-26,10
"2020-09-10",Special Region of Yogyakarta,-16,-9,-19,-48,-27,10
"2020-09-11",Special Region of Yogyakarta,-17,-14,-27,-50,-26,10
"2020-09-12",Special Region of Yogyakarta,-19,-16,-29,-47,-14,8
"2020-09-13",Special Region of Yogyakarta,-18,-17,-18,-51,-8,8
"2020-09-14",Special Region of Yogyakarta,-17,-13,-26,-52,-25,11
"2020-09-15",Special Region of Yogyakarta,-17,-14,-26,-49,-25,12
"2020-09-16",Special Region of Yogyakarta,-17,-13,-28,-50,-25,12
"2020-09-17",Special Region of Yogyakarta,-19,-14,-27,-54,-26,13
"2020-09-18",Special Region of Yogyakarta,-20,-16,-32,-54,-25,14
"2020-09-19",Special Region of Yogyakarta,-21,-15,-30,-52,-13,11
"2020-09-20",Special Region of Yogyakarta,-19,-16,-20,-54,-7,10
"2020-09-21",Special Region of Yogyakarta,-18,-14,-26,-54,-27,13
"2020-09-22",Special Region of Yogyakarta,-21,-16,-30,-50,-27,14
"2020-09-23",Special Region of Yogyakarta,-21,-14,-27,-50,-26,14
"2020-09-24",Special Region of Yogyakarta,-22,-14,-28,-53,-27,14
"2020-09-25",Special Region of Yogyakarta,-23,-14,-33,-53,-25,15
"2020-09-26",Special Region of Yogyakarta,-24,-14,-33,-50,-13,12
"2020-09-27",Special Region of Yogyakarta,-21,-16,-20,-52,-8,12
"2020-09-28",Special Region of Yogyakarta,-21,-12,-27,-51,-26,14
"2020-09-29",Special Region of Yogyakarta,-21,-12,-27,-48,-26,14
"2020-09-30",Special Region of Yogyakarta,-20,-8,-27,-48,-26,12
"2020-10-01",Special Region of Yogyakarta,-20,-4,-26,-49,-27,11
"2020-10-02",Special Region of Yogyakarta,-19,-6,-28,-50,-26,11
"2020-10-03",Special Region of Yogyakarta,-21,-8,-29,-48,-16,8
"2020-10-04",Special Region of Yogyakarta,-17,-8,-16,-51,-12,7
"2020-10-05",Special Region of Yogyakarta,-21,-9,-28,-51,-29,10
"2020-10-06",Special Region of Yogyakarta,-18,-7,-23,-46,-28,10
"2020-10-07",Special Region of Yogyakarta,-18,-6,-22,-47,-26,10
"2020-10-08",Special Region of Yogyakarta,-19,-7,-12,-46,-26,12
"2020-10-09",Special Region of Yogyakarta,-20,-11,-30,-52,-25,13
"2020-10-10",Special Region of Yogyakarta,-31,-22,-42,-52,-15,13
"2020-10-11",Special Region of Yogyakarta,-15,-8,-18,-50,-8,9
"2020-10-12",Special Region of Yogyakarta,-17,-8,-25,-50,-26,13
"2020-10-13",Special Region of Yogyakarta,-17,-8,-22,-46,-26,12
"2020-10-14",Special Region of Yogyakarta,-16,-7,-23,-47,-25,12
"2020-10-15",Special Region of Yogyakarta,-18,-7,-23,-50,-25,13
"2020-10-16",Special Region of Yogyakarta,-19,-10,-29,-50,-25,14
"2020-10-17",Special Region of Yogyakarta,-19,-9,-28,-47,-13,11
"2020-10-18",Special Region of Yogyakarta,-17,-12,-18,-49,-9,10
"2020-10-19",Special Region of Yogyakarta,-23,-13,-33,-53,-26,14
"2020-10-20",Special Region of Yogyakarta,-18,-7,-25,-47,-26,12
"2020-10-21",Special Region of Yogyakarta,-19,-8,-28,-48,-25,11
"2020-10-22",Special Region of Yogyakarta,-18,-7,-22,-49,-26,10
"2020-10-23",Special Region of Yogyakarta,-19,-9,-28,-50,-25,10
"2020-10-24",Special Region of Yogyakarta,-19,-8,-28,-45,-13,8
"2020-10-25",Special Region of Yogyakarta,-19,-12,-23,-49,-12,8
"2020-10-26",Special Region of Yogyakarta,-16,-5,-23,-47,-27,9
"2020-10-27",Special Region of Yogyakarta,-18,-7,-26,-38,-29,10
"2020-10-28",Special Region of Yogyakarta,-7,4,1,-23,-40,9
"2020-10-29",Special Region of Yogyakarta,1,6,59,-30,-57,11
"2020-10-30",Special Region of Yogyakarta,-12,-7,8,-40,-44,13
"2020-10-31",Special Region of Yogyakarta,-13,-5,-11,-33,-18,7
"2020-11-01",Special Region of Yogyakarta,-13,-7,-15,-30,-10,6
"2020-11-02",Special Region of Yogyakarta,-13,-2,-22,-39,-26,8
"2020-11-03",Special Region of Yogyakarta,-18,-9,-26,-41,-27,9
"2020-11-04",Special Region of Yogyakarta,-13,-2,-23,-42,-26,8
"2020-11-05",Special Region of Yogyakarta,-20,-11,-30,-48,-27,10
"2020-11-06",Special Region of Yogyakarta,-15,-6,-26,-45,-25,9
"2020-11-07",Special Region of Yogyakarta,-15,-8,-24,-42,-14,7
"2020-11-08",Special Region of Yogyakarta,-14,-10,-12,-44,-11,7
"2020-11-09",Special Region of Yogyakarta,-15,-5,-20,-46,-26,9
"2020-11-10",Special Region of Yogyakarta,-14,-5,-19,-42,-26,9
"2020-11-11",Special Region of Yogyakarta,-14,-3,-21,-42,-25,9
"2020-11-12",Special Region of Yogyakarta,-15,-6,-22,-46,-26,10
"2020-11-13",Special Region of Yogyakarta,-18,-11,-28,-45,-25,11
"2020-11-14",Special Region of Yogyakarta,-22,-16,-34,-44,-14,9
"2020-11-15",Special Region of Yogyakarta,-19,-17,-23,-43,-12,8
"2020-11-16",Special Region of Yogyakarta,-15,-7,-21,-44,-26,9
"2020-11-17",Special Region of Yogyakarta,-13,-6,-19,-43,-26,9
"2020-11-18",Special Region of Yogyakarta,-15,-7,-19,-42,-25,9
"2020-11-19",Special Region of Yogyakarta,-19,-12,-25,-46,-26,10
"2020-11-20",Special Region of Yogyakarta,-16,-9,-22,-44,-25,10
"2020-11-21",Special Region of Yogyakarta,-20,-15,-33,-44,-14,9
"2020-11-22",Special Region of Yogyakarta,-17,-15,-27,-45,-12,8
"2020-11-23",Special Region of Yogyakarta,-22,-17,-30,-47,-27,11
"2020-11-24",Special Region of Yogyakarta,-15,-7,-22,-41,-26,9
"2020-11-25",Special Region of Yogyakarta,-20,-11,-30,-42,-29,11
"2020-11-26",Special Region of Yogyakarta,-16,-6,-24,-44,-26,9
"2020-11-27",Special Region of Yogyakarta,-15,-10,-25,-43,-24,10
"2020-11-28",Special Region of Yogyakarta,-25,-21,-38,-46,-14,10
"2020-11-29",Special Region of Yogyakarta,-23,-20,-38,-45,-13,11
"2020-11-30",Special Region of Yogyakarta,-13,-2,-21,-44,-25,9
"2020-12-01",Special Region of Yogyakarta,-19,-11,-29,-43,-26,11
"2020-12-02",Special Region of Yogyakarta,-15,-2,-28,-42,-25,10
"2020-12-03",Special Region of Yogyakarta,-15,-3,-24,-45,-25,10
"2020-12-04",Special Region of Yogyakarta,-15,-5,-28,-44,-24,10
"2020-12-05",Special Region of Yogyakarta,-24,-18,-39,-45,-14,10
"2020-12-06",Special Region of Yogyakarta,-12,-7,-19,-43,-9,7
"2020-12-07",Special Region of Yogyakarta,-17,-9,-28,-46,-28,10
"2020-12-08",Special Region of Yogyakarta,-13,-4,-20,-42,-25,8
"2020-12-09",Special Region of Yogyakarta,-22,-15,-16,-45,-59,16
"2020-12-10",Special Region of Yogyakarta,-17,-5,-24,-44,-25,11
"2020-12-11",Special Region of Yogyakarta,-23,-14,-35,-44,-24,14
"2020-12-12",Special Region of Yogyakarta,-22,-9,-37,-44,-12,12
"2020-12-13",Special Region of Yogyakarta,-25,-21,-29,-43,-9,13
"2020-12-14",Special Region of Yogyakarta,-12,-1,-16,-40,-25,11
"2020-12-15",Special Region of Yogyakarta,-12,-3,-15,-37,-24,12
"2020-12-16",Special Region of Yogyakarta,-13,-3,-14,-33,-23,11
"2020-12-17",Special Region of Yogyakarta,-28,-20,-37,-44,-26,16
"2020-12-18",Special Region of Yogyakarta,-20,-10,-31,-40,-25,14
"2020-12-19",Special Region of Yogyakarta,-18,-6,-30,-36,-12,10
"2020-12-20",Special Region of Yogyakarta,-11,-6,-11,-37,-5,9
"2020-12-21",Special Region of Yogyakarta,-9,-1,-1,-36,-27,12
"2020-12-22",Special Region of Yogyakarta,-8,0,-3,-31,-27,11
"2020-12-23",Special Region of Yogyakarta,-8,3,-4,-23,-27,11
"2020-12-24",Special Region of Yogyakarta,-6,7,13,-26,-43,14
"2020-12-25",Special Region of Yogyakarta,-15,-9,6,-39,-56,19
"2020-12-26",Special Region of Yogyakarta,-23,-14,-22,-40,-22,14
"2020-12-27",Special Region of Yogyakarta,-12,-6,-7,-35,-6,9
"2020-12-28",Special Region of Yogyakarta,-7,2,7,-36,-30,12
"2020-12-29",Special Region of Yogyakarta,-15,-7,-4,-35,-31,14
"2020-12-30",Special Region of Yogyakarta,-21,-9,-20,-32,-31,14
"2020-12-31",Special Region of Yogyakarta,-9,16,7,-33,-43,14
"2020-02-15",West Java,-6,-5,-11,3,5,1
"2020-02-16",West Java,-6,-5,-9,0,1,2
"2020-02-17",West Java,-4,-3,-6,3,2,1
"2020-02-18",West Java,-5,-3,-7,1,3,1
"2020-02-19",West Java,-1,-1,-1,3,2,0
"2020-02-20",West Java,-1,2,-2,6,2,1
"2020-02-21",West Java,1,1,1,2,5,0
"2020-02-22",West Java,0,0,-5,-1,5,0
"2020-02-23",West Java,-4,-3,-8,-6,4,2
"2020-02-24",West Java,-6,-5,-6,-1,2,2
"2020-02-25",West Java,-3,2,-4,-6,-7,3
"2020-02-26",West Java,-1,1,-3,2,2,0
"2020-02-27",West Java,2,7,0,5,4,0
"2020-02-28",West Java,0,4,-4,3,5,1
"2020-02-29",West Java,5,10,-4,8,7,-1
"2020-03-01",West Java,4,9,-6,7,4,0
"2020-03-02",West Java,9,18,6,8,4,-1
"2020-03-03",West Java,5,12,0,3,5,0
"2020-03-04",West Java,-1,3,-3,4,4,1
"2020-03-05",West Java,7,14,4,9,4,0
"2020-03-06",West Java,4,5,2,4,6,1
"2020-03-07",West Java,8,12,5,6,6,-1
"2020-03-08",West Java,1,5,-2,2,4,1
"2020-03-09",West Java,4,7,4,5,4,1
"2020-03-10",West Java,3,6,2,4,4,1
"2020-03-11",West Java,6,8,6,6,3,1
"2020-03-12",West Java,3,5,3,6,3,1
"2020-03-13",West Java,6,6,5,3,5,1
"2020-03-14",West Java,-7,-1,-8,-5,6,2
"2020-03-15",West Java,-10,2,-12,-10,4,4
"2020-03-16",West Java,-11,-2,-9,-11,-12,6
"2020-03-17",West Java,-9,2,-10,-16,-17,7
"2020-03-18",West Java,-10,1,-9,-20,-19,9
"2020-03-19",West Java,-18,-7,-17,-26,-21,10
"2020-03-20",West Java,-23,-9,-21,-34,-22,13
"2020-03-21",West Java,-25,-5,-27,-37,-10,9
"2020-03-22",West Java,-36,-16,-39,-44,-7,11
"2020-03-23",West Java,-27,-13,-22,-41,-29,14
"2020-03-24",West Java,-31,-13,-26,-43,-33,15
"2020-03-25",West Java,-34,-15,-26,-50,-60,23
"2020-03-26",West Java,-32,-13,-27,-45,-34,16
"2020-03-27",West Java,-33,-12,-27,-50,-34,18
"2020-03-28",West Java,-42,-18,-42,-52,-22,15
"2020-03-29",West Java,-50,-30,-51,-55,-16,16
"2020-03-30",West Java,-37,-20,-32,-50,-36,17
"2020-03-31",West Java,-34,-13,-28,-49,-37,17
"2020-04-01",West Java,-28,-5,-22,-47,-37,16
"2020-04-02",West Java,-30,-9,-24,-49,-37,17
"2020-04-03",West Java,-33,-16,-28,-54,-36,18
"2020-04-04",West Java,-43,-24,-45,-58,-26,16
"2020-04-05",West Java,-46,-25,-47,-58,-17,15
"2020-04-06",West Java,-34,-20,-29,-53,-37,17
"2020-04-07",West Java,-32,-15,-28,-50,-37,17
"2020-04-08",West Java,-31,-15,-26,-49,-37,17
"2020-04-09",West Java,-30,-11,-25,-46,-37,17
"2020-04-10",West Java,-41,-25,-32,-64,-62,27
"2020-04-11",West Java,-43,-23,-42,-60,-31,18
"2020-04-12",West Java,-48,-28,-47,-61,-17,16
"2020-04-13",West Java,-33,-18,-27,-54,-37,19
"2020-04-14",West Java,-33,-18,-28,-53,-38,18
"2020-04-15",West Java,-35,-20,-26,-55,-39,19
"2020-04-16",West Java,-33,-17,-24,-54,-39,19
"2020-04-17",West Java,-38,-25,-31,-60,-39,21
"2020-04-18",West Java,-45,-26,-44,-60,-25,16
"2020-04-19",West Java,-47,-27,-47,-61,-14,15
"2020-04-20",West Java,-33,-18,-27,-55,-37,18
"2020-04-21",West Java,-35,-19,-31,-54,-40,18
"2020-04-22",West Java,-34,-15,-26,-50,-40,18
"2020-04-23",West Java,-30,-5,-24,-45,-41,17
"2020-04-24",West Java,-50,-29,-44,-66,-48,26
"2020-04-25",West Java,-52,-29,-52,-66,-32,21
"2020-04-26",West Java,-56,-37,-59,-68,-20,20
"2020-04-27",West Java,-44,-30,-40,-61,-40,22
"2020-04-28",West Java,-45,-29,-41,-60,-41,21
"2020-04-29",West Java,-39,-20,-34,-57,-40,20
"2020-04-30",West Java,-38,-16,-33,-55,-40,20
"2020-05-01",West Java,-42,-19,-39,-66,-63,28
"2020-05-02",West Java,-46,-23,-48,-62,-30,19
"2020-05-03",West Java,-51,-29,-54,-65,-15,18
"2020-05-04",West Java,-38,-21,-34,-58,-38,20
"2020-05-05",West Java,-36,-16,-33,-55,-39,20
"2020-05-06",West Java,-40,-20,-35,-55,-40,21
"2020-05-07",West Java,-59,-11,-31,-56,-60,26
"2020-05-08",West Java,-60,-15,-34,-57,-39,22
"2020-05-09",West Java,-64,-19,-47,-57,-27,19
"2020-05-10",West Java,-68,-26,-55,-60,-14,18
"2020-05-11",West Java,-58,-13,-32,-52,-37,20
"2020-05-12",West Java,-58,-12,-32,-50,-39,20
"2020-05-13",West Java,-55,-6,-26,-48,-38,19
"2020-05-14",West Java,-50,0,-20,-45,-37,18
"2020-05-15",West Java,-49,0,-20,-48,-36,19
"2020-05-16",West Java,-53,-2,-34,-47,-22,16
"2020-05-17",West Java,-56,-8,-42,-49,-8,16
"2020-05-18",West Java,-52,-10,-25,-47,-37,20
"2020-05-19",West Java,-43,14,-10,-37,-37,18
"2020-05-20",West Java,-40,9,-12,-36,-38,18
"2020-05-21",West Java,-30,34,5,-30,-60,21
"2020-05-22",West Java,-37,21,-2,-38,-52,22
"2020-05-23",West Java,-49,11,-19,-40,-41,17
"2020-05-24",West Java,-60,-23,-33,-53,-25,7
"2020-05-25",West Java,-48,-8,-1,-50,-72,21
"2020-05-26",West Java,-43,1,-3,-43,-51,18
"2020-05-27",West Java,-44,-3,-8,-44,-45,19
"2020-05-28",West Java,-39,9,-3,-41,-41,18
"2020-05-29",West Java,-48,-8,-20,-51,-39,21
"2020-05-30",West Java,-47,-2,-23,-46,-23,14
"2020-05-31",West Java,-48,-5,-24,-45,-5,12
"2020-06-01",West Java,-37,5,5,-44,-59,22
"2020-06-02",West Java,-40,3,-9,-39,-30,15
"2020-06-03",West Java,-38,5,-6,-38,-30,16
"2020-06-04",West Java,-38,7,-6,-37,-30,16
"2020-06-05",West Java,-39,0,-14,-44,-28,17
"2020-06-06",West Java,-41,-1,-20,-42,-15,13
"2020-06-07",West Java,-42,-3,-19,-42,-3,12
"2020-06-08",West Java,-36,0,-10,-37,-26,15
"2020-06-09",West Java,-37,0,-12,-36,-27,15
"2020-06-10",West Java,-34,4,-6,-33,-27,15
"2020-06-11",West Java,-32,5,-8,-35,-27,15
"2020-06-12",West Java,-34,0,-11,-40,-26,16
"2020-06-13",West Java,-36,0,-13,-37,-14,12
"2020-06-14",West Java,-36,-1,-10,-35,0,10
"2020-06-15",West Java,-32,1,-7,-34,-25,14
"2020-06-16",West Java,-32,2,-8,-32,-26,14
"2020-06-17",West Java,-30,4,-4,-30,-26,13
"2020-06-18",West Java,-30,4,-8,-32,-26,13
"2020-06-19",West Java,-32,-2,-13,-37,-25,15
"2020-06-20",West Java,-33,1,-11,-35,-12,10
"2020-06-21",West Java,-35,-3,-9,-34,0,10
"2020-06-22",West Java,-32,-3,-9,-33,-27,14
"2020-06-23",West Java,-30,1,-8,-31,-27,14
"2020-06-24",West Java,-30,0,-5,-30,-26,13
"2020-06-25",West Java,-28,7,-5,-29,-26,13
"2020-06-26",West Java,-31,1,-9,-34,-25,14
"2020-06-27",West Java,-30,5,-6,-29,-14,10
"2020-06-28",West Java,-31,1,-3,-29,0,9
"2020-06-29",West Java,-28,3,-3,-30,-25,13
"2020-06-30",West Java,-23,9,-2,-29,-25,12
"2020-07-01",West Java,-21,12,2,-26,-25,12
"2020-07-02",West Java,-25,8,-6,-27,-26,13
"2020-07-03",West Java,-24,6,-2,-29,-24,14
"2020-07-04",West Java,-23,10,4,-26,-14,9
"2020-07-05",West Java,-24,8,8,-23,-1,8
"2020-07-06",West Java,-24,4,-2,-27,-26,13
"2020-07-07",West Java,-21,10,2,-24,-25,12
"2020-07-08",West Java,-22,6,3,-24,-24,12
"2020-07-09",West Java,-21,11,3,-23,-24,12
"2020-07-10",West Java,-24,5,-2,-29,-23,13
"2020-07-11",West Java,-24,7,2,-25,-11,9
"2020-07-12",West Java,-26,5,2,-25,1,9
"2020-07-13",West Java,-24,4,-3,-28,-23,12
"2020-07-14",West Java,-26,2,-5,-29,-24,13
"2020-07-15",West Java,-23,3,-4,-28,-23,13
"2020-07-16",West Java,-22,7,-4,-28,-23,13
"2020-07-17",West Java,-24,1,-5,-33,-22,14
"2020-07-18",West Java,-24,4,-3,-31,-11,10
"2020-07-19",West Java,-27,1,-4,-31,2,9
"2020-07-20",West Java,-24,2,-5,-31,-23,13
"2020-07-21",West Java,-26,0,-8,-31,-24,14
"2020-07-22",West Java,-23,2,-4,-29,-23,14
"2020-07-23",West Java,-24,4,-6,-29,-23,14
"2020-07-24",West Java,-24,2,-3,-32,-22,14
"2020-07-25",West Java,-23,6,-1,-28,-11,10
"2020-07-26",West Java,-25,3,-3,-28,2,9
"2020-07-27",West Java,-23,3,-2,-28,-23,13
"2020-07-28",West Java,-22,7,-3,-25,-24,13
"2020-07-29",West Java,-18,12,3,-18,-24,13
"2020-07-30",West Java,-8,35,18,2,-27,10
"2020-07-31",West Java,-26,0,21,-31,-64,20
"2020-08-01",West Java,-23,8,18,-28,-25,10
"2020-08-02",West Java,-22,9,9,-12,-4,6
"2020-08-03",West Java,-17,10,9,-16,-25,12
"2020-08-04",West Java,-20,9,3,-22,-25,13
"2020-08-05",West Java,-17,11,7,-22,-24,12
"2020-08-06",West Java,-16,13,6,-22,-24,12
"2020-08-07",West Java,-19,6,3,-27,-23,12
"2020-08-08",West Java,-19,9,6,-22,-12,8
"2020-08-09",West Java,-21,6,3,-23,1,8
"2020-08-10",West Java,-17,9,6,-25,-23,12
"2020-08-11",West Java,-20,6,1,-26,-24,12
"2020-08-12",West Java,-15,9,8,-23,-23,12
"2020-08-13",West Java,-20,5,-1,-25,-24,13
"2020-08-14",West Java,-18,6,0,-25,-23,13
"2020-08-15",West Java,-17,10,8,-15,-11,8
"2020-08-16",West Java,-17,8,22,-17,0,7
"2020-08-17",West Java,-12,6,50,-25,-61,19
"2020-08-18",West Java,-20,6,4,-22,-23,11
"2020-08-19",West Java,-14,12,14,-15,-23,10
"2020-08-20",West Java,-9,14,41,-18,-55,18
"2020-08-21",West Java,-16,5,25,-32,-37,16
"2020-08-22",West Java,-22,0,14,-27,-12,10
"2020-08-23",West Java,-26,-3,2,-24,2,9
"2020-08-24",West Java,-20,1,2,-27,-21,12
"2020-08-25",West Java,-19,7,2,-27,-22,12
"2020-08-26",West Java,-17,7,6,-26,-21,12
"2020-08-27",West Java,-15,12,7,-25,-21,12
"2020-08-28",West Java,-17,9,6,-28,-20,13
"2020-08-29",West Java,-18,9,9,-26,-9,9
"2020-08-30",West Java,-19,8,11,-25,3,8
"2020-08-31",West Java,-16,9,7,-27,-21,12
"2020-09-01",West Java,-15,14,7,-25,-22,12
"2020-09-02",West Java,-15,11,8,-25,-22,12
"2020-09-03",West Java,-13,13,7,-25,-23,12
"2020-09-04",West Java,-16,8,6,-30,-22,14
"2020-09-05",West Java,-17,10,13,-27,-12,10
"2020-09-06",West Java,-17,8,15,-25,0,8
"2020-09-07",West Java,-16,7,9,-28,-23,13
"2020-09-08",West Java,-16,8,7,-27,-23,13
"2020-09-09",West Java,-16,8,10,-27,-22,12
"2020-09-10",West Java,-15,10,8,-26,-23,12
"2020-09-11",West Java,-16,4,7,-30,-22,13
"2020-09-12",West Java,-18,5,9,-29,-11,9
"2020-09-13",West Java,-21,1,7,-27,0,9
"2020-09-14",West Java,-21,-2,1,-38,-23,15
"2020-09-15",West Java,-22,-2,-2,-37,-24,15
"2020-09-16",West Java,-17,5,4,-34,-24,15
"2020-09-17",West Java,-18,4,1,-35,-24,15
"2020-09-18",West Java,-21,-1,-1,-39,-23,17
"2020-09-19",West Java,-22,0,-1,-38,-11,13
"2020-09-20",West Java,-31,-10,-12,-42,-3,14
"2020-09-21",West Java,-24,-6,-7,-38,-25,16
"2020-09-22",West Java,-28,-8,-11,-37,-27,17
"2020-09-23",West Java,-24,-2,-2,-34,-25,16
"2020-09-24",West Java,-24,-2,-3,-33,-26,16
"2020-09-25",West Java,-24,0,-3,-36,-24,18
"2020-09-26",West Java,-25,1,-4,-34,-12,13
"2020-09-27",West Java,-31,-7,-8,-35,-4,14
"2020-09-28",West Java,-24,0,-3,-32,-25,16
"2020-09-29",West Java,-24,0,-3,-30,-26,16
"2020-09-30",West Java,-20,9,3,-28,-26,14
"2020-10-01",West Java,-19,15,3,-27,-26,11
"2020-10-02",West Java,-20,7,3,-31,-25,12
"2020-10-03",West Java,-22,8,-1,-28,-17,9
"2020-10-04",West Java,-22,5,7,-26,-8,7
"2020-10-05",West Java,-21,5,4,-28,-27,11
"2020-10-06",West Java,-22,3,2,-29,-28,12
"2020-10-07",West Java,-19,7,7,-28,-26,12
